id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,tier
11101,James,Develin,NEP,RB,31,9,RB,average,1.41729215955984,138,0.027292159559835,0.756464436237575,0.6708,2.39309215955984,
11101,James,Develin,NEP,RB,31,9,RB,robust,1.2845,140,0.00700000000000012,0.690092178817056,0.6708,2.39309215955984,
11101,James,Develin,NEP,RB,31,9,RB,weighted,1.51518179388955,104,0.182450479607456,0.823766086781867,0.581,2.39064939141422,
11104,Josh,Bellamy,NYJ,WR,30,7,WR,average,1.582,150,0.0532000000000001,0.331581362564303,1.2424,1.9312,16
11104,Josh,Bellamy,NYJ,WR,30,7,WR,robust,1.587,146,0.00774999999999992,0.474432,1.2424,1.9312,16
11104,Josh,Bellamy,NYJ,WR,30,7,WR,weighted,1.66014032856661,145,0.0770910414131758,0.317785140003656,1.233,1.93072905198777,16
11150,Geno,Smith,SEA,QB,29,6,QB,average,4.25279090909091,48,1.6045066723003,5.05101929298262,0.0784327272727273,10.373,8
11150,Geno,Smith,SEA,QB,29,6,QB,robust,0.99195,60,0.0434499999999998,1.3847484,0.0784327272727273,10.373,8
11150,Geno,Smith,SEA,QB,29,6,QB,weighted,1.97114084028437,37,0.0420310193875062,1.92197362239124,0,3.03591816513761,8
11151,Matt,Barkley,BUF,QB,29,6,QB,average,0.720366666666667,72,0.0336639957264958,0.335067467832972,0.08536,0.784,8
11151,Matt,Barkley,BUF,QB,29,6,QB,robust,0.7611,68,0.00748506787330316,0.1245384,0.08536,0.784,8
11151,Matt,Barkley,BUF,QB,29,6,QB,weighted,0.676665656453873,56,0.0214510285689894,0.365495564448659,0,0.766906976744186,8
11152,Mike,Glennon,OAK,QB,30,6,QB,average,0.665133333333333,74,0.0442583333333333,0.326059148008456,0.04384,0.694,8
11152,Mike,Glennon,OAK,QB,30,6,QB,robust,0.67305,73,0.0411583333333333,0.0281694,0.04384,0.694,8
11152,Mike,Glennon,OAK,QB,30,6,QB,weighted,0.595832192676143,60,0.137377327686707,0.350439795362222,0,0.690133720930233,8
11154,E.J.,Manuel,FA,QB,29,6,QB,average,16.16,36,0.136957378745361,,16.16,16.16,7
11154,E.J.,Manuel,FA,QB,29,6,QB,robust,16.16,38,3.49875,0,16.16,16.16,7
11154,E.J.,Manuel,FA,QB,29,6,QB,weighted,,,,,16.16,16.16,7
11175,Andre,Ellington,FA,RB,30,6,RB,average,3.6,103,0.106916285790419,,3.6,3.6,
11175,Andre,Ellington,FA,RB,30,6,RB,robust,3.6,103,0.30525,0,3.6,3.6,
11175,Andre,Ellington,FA,RB,30,6,RB,weighted,,,,,3.6,3.6,
11177,Kenjon,Barner,ATL,RB,30,6,RB,average,0.586678846153846,166,0.0160022914824638,0.386892613796714,0.176408076923077,0.9307,
11177,Kenjon,Barner,ATL,RB,30,6,RB,robust,0.5525,167,0.051566091954023,0.407715,0.176408076923077,0.9307,
11177,Kenjon,Barner,ATL,RB,30,6,RB,weighted,0.461464185671335,127,0.069611519067549,0.363596513634111,0.138715384615385,0.798510559006211,
11182,Rex,Burkhead,NEP,RB,29,6,RB,average,5.75172258943636,88,0.225157083544998,1.02010496685256,4.62711111111111,6.75204591330101,13
11182,Rex,Burkhead,NEP,RB,29,6,RB,robust,5.787,85,0.0414458134915465,1.14020448882509,4.62711111111111,6.75204591330101,13
11182,Rex,Burkhead,NEP,RB,29,6,RB,weighted,6.04331974700981,59,0.14163548214766,0.870854446708061,4.85555555555556,6.75094042732421,13
11186,Chris,Thompson,WAS,RB,29,6,RB,average,8.78812995374625,62,0.268124622058082,2.12917109761489,6.43524153765013,11.2181590909091,9
11186,Chris,Thompson,WAS,RB,29,6,RB,robust,8.86734284332689,61,0.326645433017925,3.01237363636364,6.43524153765013,11.2181590909091,9
11186,Chris,Thompson,WAS,RB,29,6,RB,weighted,8.55705762574469,45,0.186368212896987,2.32181849357303,6.29032205020017,11.2115614624506,9
11188,Theo,Riddick,DEN,RB,28,6,RB,average,1.55,134,0.0141653582476871,1.90918830920368,0.335,2.765,
11188,Theo,Riddick,DEN,RB,28,6,RB,robust,1.55,132,0.0193263274336284,2.00151,0.335,2.765,
11188,Theo,Riddick,DEN,RB,28,6,RB,weighted,0.2,134,0.024,Inf,0.2,0.2,
11192,Le'Veon,Bell,NYJ,RB,27,6,RB,average,18.4133443951915,13,0.213344395191527,3.34863719967442,13.0616231823431,20.354,3
11192,Le'Veon,Bell,NYJ,RB,27,6,RB,robust,18.6163572326898,13,0.416357232689759,0.845082000000006,13.0616231823431,20.354,3
11192,Le'Veon,Bell,NYJ,RB,27,6,RB,weighted,18.3504724222452,10,1.0728271460756,3.509098923015,10.8826485022483,20.364,3
11193,Giovani,Bernard,CIN,RB,28,6,RB,average,8.38890794581113,67,0.217354612477795,2.91837797104301,6.54885785356083,13.1721169177489,10
11193,Giovani,Bernard,CIN,RB,28,6,RB,robust,7.47830665131559,73,0.121842940385772,0.402581721744919,6.54885785356083,13.1721169177489,10
11193,Giovani,Bernard,CIN,RB,28,6,RB,weighted,7.48959546840811,54,0.730106887392994,1.52925001039802,6.44617021276596,9.50844429649046,10
11199,Spencer,Ware,IND,RB,28,6,RB,average,0,190,0,,0,0,
11199,Spencer,Ware,IND,RB,28,6,RB,robust,0,190,0,0,0,0,
11199,Spencer,Ware,IND,RB,28,6,RB,weighted,0,142,0,,0,0,
11201,Eddie,Lacy,FA,RB,29,6,RB,average,0.2,178,0.011,,0.2,0.2,
11201,Eddie,Lacy,FA,RB,29,6,RB,robust,0.2,178,0.011,0,0.2,0.2,
11201,Eddie,Lacy,FA,RB,29,6,RB,weighted,,,,,0.2,0.2,
11213,Tavon,Austin,DAL,WR,28,6,RB,average,1.625,132,0.0598339525854588,,1.625,1.625,
11213,Tavon,Austin,DAL,WR,28,6,RB,robust,1.625,130,0.0558540854591207,0,1.625,1.625,
11213,Tavon,Austin,DAL,WR,28,6,RB,weighted,,,,,,,
11213,Tavon,Austin,DAL,WR,28,6,WR,average,5.54639375885552,91,0.112754869966625,7.22547586142305,1.7395,15.8554492309592,13
11213,Tavon,Austin,DAL,WR,28,6,WR,robust,2.989,131,0.299906914893617,0.836597620976781,1.7395,15.8554492309592,13
11213,Tavon,Austin,DAL,WR,28,6,WR,weighted,2.8352452245181,129,0.115212016422025,0.596309548429658,2.083,3.18819266000729,13
11222,Keenan,Allen,LAC,WR,27,6,WR,average,16.163076028489,14,0.362672152294188,4.73694801393195,8.65,19.6809204545455,4
11222,Keenan,Allen,LAC,WR,27,6,WR,robust,17.0892167218305,11,0.413914387410742,0.840465722727273,8.65,19.6809204545455,4
11222,Keenan,Allen,LAC,WR,27,6,WR,weighted,17.8784483020861,8,0.235394757728095,1.73466300317916,15.8,19.9517419817332,4
11225,Cordarrelle,Patterson,CHI,WR,28,6,RB,average,1.77,126,0.016734625791696,,1.77,1.77,
11225,Cordarrelle,Patterson,CHI,WR,28,6,RB,robust,1.77,124,0.0335158257980119,0,1.77,1.77,
11225,Cordarrelle,Patterson,CHI,WR,28,6,RB,weighted,,,,,,,
11225,Cordarrelle,Patterson,CHI,WR,28,6,WR,average,3.71516901408451,120,0.0561606807511739,1.150528155153,1.9875,4.63616901408451,15
11225,Cordarrelle,Patterson,CHI,WR,28,6,WR,robust,3.52125,122,0.0591875000000002,1.36004536056338,1.9875,4.63616901408451,15
11225,Cordarrelle,Patterson,CHI,WR,28,6,WR,weighted,4.00224869759364,116,0.0916438080554318,1.09918572646907,2.64,4.65291045070423,15
11227,Kenny,Stills,HOU,WR,27,6,WR,average,5.93795238095238,89,0.240505501524624,1.56889577486236,4.2587,8.242,13
11227,Kenny,Stills,HOU,WR,27,6,WR,robust,5.92925,89,0.386333333333333,0.7413,4.2587,8.242,13
11227,Kenny,Stills,HOU,WR,27,6,WR,weighted,6.28421691603471,86,0.0464667963994696,1.9171759781027,3.788,8.399635,13
11228,Robert,Woods,LAR,WR,27,6,WR,average,14.0063469944429,20,0.460151534420518,2.25860718050739,10.14,15.99,5
11228,Robert,Woods,LAR,WR,27,6,WR,robust,14.174,19,0.372000000000002,0.684651311883274,10.14,15.99,5
11228,Robert,Woods,LAR,WR,27,6,WR,weighted,14.6490439903235,17,0.680797961987118,1.49907387574942,11.7,16.0275,5
11232,DeAndre,Hopkins,HOU,WR,27,6,WR,average,19.73905,3,0.230424999999997,1.47839024424734,18.64,22.27,1
11232,DeAndre,Hopkins,HOU,WR,27,6,WR,robust,19.3995,5,0.125499999999999,0.548562000000001,18.64,22.27,1
11232,DeAndre,Hopkins,HOU,WR,27,6,WR,weighted,19.7949346827152,3,0.567505679376847,1.71838569971307,18.5,22.081191588785,1
11237,Russell,Shepard,NYG,WR,29,6,WR,average,2.10138095238095,141,0.0969559523809522,1.0276548773488,0.864,3.14691428571429,15
11237,Russell,Shepard,NYG,WR,29,6,WR,robust,2.08832142857143,137,0.0258214285714287,1.0941588,0.864,3.14691428571429,15
11237,Russell,Shepard,NYG,WR,29,6,WR,weighted,1.82587322507073,142,0.0514083598807038,1.08056536080845,0.72,2.98957008250109,15
11239,Marquise,Goodwin,SFO,WR,29,6,WR,average,9.47467071820843,54,0.384155342539673,1.04007955124262,8.463,10.7990840117956,9
11239,Marquise,Goodwin,SFO,WR,29,6,WR,robust,9.41643118148599,52,0.256142742314093,0.932555400000001,8.463,10.7990840117956,9
11239,Marquise,Goodwin,SFO,WR,29,6,WR,weighted,9.44058381775917,52,0.288992372635359,1.15500245293848,8.4,10.7989436158077,9
11244,Travis,Kelce,KCC,TE,30,6,TE,average,16.4981428571429,1,1.54373214285715,2.34982924404955,12.969,18.629,1
11244,Travis,Kelce,KCC,TE,30,6,TE,robust,16.4525,1,1.2140625,2.238726,12.969,18.629,1
11244,Travis,Kelce,KCC,TE,30,6,TE,weighted,16.5899581100579,1,0.953705772404341,2.55034942897674,11.94,18.6373014018692,1
11247,Zach,Ertz,PHI,TE,29,6,TE,average,14.725875,3,2.33705357142857,3.32198635715785,9.15975,17.311,1
11247,Zach,Ertz,PHI,TE,29,6,TE,robust,15.236,3,3.011875,1.378818,9.15975,17.311,1
11247,Zach,Ertz,PHI,TE,29,6,TE,weighted,16.028163571712,2,2.24950327046917,1.55365588907155,12.985,17.3643691588785,1
11248,Jordan,Reed,WAS,TE,29,6,TE,average,10.48975,8,0.430321428571428,1.46126300963698,9.2395,12.05675,2
11248,Jordan,Reed,WAS,TE,29,6,TE,robust,9.35475,10,0.327875000000001,1.5011325,9.2395,12.05675,2
11248,Jordan,Reed,WAS,TE,29,6,TE,weighted,9.89443411982618,9,0.337629933779672,1.11257495062295,9.22,10.9408784194529,2
11250,Tyler,Eifert,CIN,TE,29,6,TE,average,8.41671428571429,19,0.275267857142856,2.711162138799,5.978,12.4599,3
11250,Tyler,Eifert,CIN,TE,29,6,TE,robust,7.9575,21,0.538750000000001,1.2809664,5.978,12.4599,3
11250,Tyler,Eifert,CIN,TE,29,6,TE,weighted,7.62529326364692,20,0.0116194648853503,1.19991771336048,5.6,8.59295957446809,3
11252,Levine,Toilolo,SFO,TE,28,6,TE,average,1.7,75,0.0132333333333334,0.873907470311741,0.684,2.796,9
11252,Levine,Toilolo,SFO,TE,28,6,TE,robust,1.746,73,0.0389999999999999,1.089711,0.684,2.796,9
11252,Levine,Toilolo,SFO,TE,28,6,TE,weighted,1.86780603948897,69,0.13472311827957,0.8442238504573,0.622,2.78888510638298,9
11257,Vance,McDonald,PIT,TE,29,6,TE,average,9.499625,11,0.138375,2.49942930271807,5.617,11.63,3
11257,Vance,McDonald,PIT,TE,29,6,TE,robust,9.7865,9,0.499124999999999,1.868076,5.617,11.63,3
11257,Vance,McDonald,PIT,TE,29,6,TE,weighted,10.0914045037777,8,0.197383257818109,1.701663323506,7.32,11.5596728971963,3
11337,Darren,Fells,HOU,TE,33,7,TE,average,2.23666666666667,62,0.0467500000000003,0.813035218589371,1.398,3.0495,9
11337,Darren,Fells,HOU,TE,33,7,TE,robust,2.189,62,0.0985,1.1386368,1.398,3.0495,9
11337,Darren,Fells,HOU,TE,33,7,TE,weighted,2.09329384436702,66,0.0351373403019744,0.851103628825941,1.37,3.04948779069767,9
11367,Kyle,Juszczyk,SFO,RB,28,6,RB,average,3.52410533657078,104,0.140141993992604,1.52855755338243,1.548,5.33921216475096,
11367,Kyle,Juszczyk,SFO,RB,28,6,RB,robust,3.3325,104,0.222046920456964,1.08737491091954,1.548,5.33921216475096,
11367,Kyle,Juszczyk,SFO,RB,28,6,RB,weighted,3.68803751006776,76,0.296022065152469,1.6547879043187,1.074,5.33886241145416,
11390,Latavius,Murray,NOS,RB,29,6,RB,average,9.57363109968695,58,0.243552779177831,2.41695395748811,6.89638515860825,12.8205,9
11390,Latavius,Murray,NOS,RB,29,6,RB,robust,9.24351673768099,58,0.157339292375735,1.02259771587117,6.89638515860825,12.8205,9
11390,Latavius,Murray,NOS,RB,29,6,RB,weighted,9.83484020009482,37,0.30352147861888,2.77429059603045,6.27100201815565,12.9441405,9
11399,Ryan,Griffin,NYJ,TE,29,6,TE,average,4.18233333333333,40,0.00800000000000001,0.901021346399,2.9545,5.165,6
11399,Ryan,Griffin,NYJ,TE,29,6,TE,robust,4.206,40,0.1085,0.51891,2.9545,5.165,6
11399,Ryan,Griffin,NYJ,TE,29,6,TE,weighted,4.18187108013937,41,0.0332993612078987,0.987114375563078,2.686,5.16472674418605,6
11441,Ryan,Griffin,TBB,QB,30,6,QB,average,0,87,0,,0,0,10
11441,Ryan,Griffin,TBB,QB,30,6,QB,robust,0,87,0,0,0,0,10
11441,Ryan,Griffin,TBB,QB,30,6,QB,weighted,0,71,0,,0,0,10
11448,Demetrius,Harris,CLE,TE,28,6,TE,average,2.821,54,0.211916666666667,1.37500260605814,1.07775,4.4925,8
11448,Demetrius,Harris,CLE,TE,28,6,TE,robust,2.7955,53,0.193,0.8851122,1.07775,4.4925,8
11448,Demetrius,Harris,CLE,TE,28,6,TE,weighted,2.87594018583043,52,0.126389969483729,1.5145922660702,0.735,4.49203779069767,8
11454,C.J.,Anderson,DET,RB,28,6,RB,average,7.77379315262284,73,0.20527037020941,0.63132855035656,7.04696235457033,8.54882142857143,10
11454,C.J.,Anderson,DET,RB,28,6,RB,robust,7.750019219277,71,0.210865893619204,0.6456723,7.04696235457033,8.54882142857143,10
11454,C.J.,Anderson,DET,RB,28,6,RB,weighted,7.70258175924392,52,0.160188361806479,0.682308272888736,6.92594980609377,8.54871762181617,10
11456,Jaron,Brown,SEA,WR,29,6,WR,average,4.4385,114,0.13245,2.91873454885275,1.64825,7.8285,14
11456,Jaron,Brown,SEA,WR,29,6,WR,robust,4.1785,115,0.125125,3.5589813,1.64825,7.8285,14
11456,Jaron,Brown,SEA,WR,29,6,WR,weighted,4.59009820788531,107,0.0766627702156022,3.23043219361232,1.793,7.90625436046512,14
11474,Zach,Line,NOS,RB,29,6,RB,average,0.92982526521793,156,0.113212717940093,0.475729582558398,0.154,1.32697508988187,
11474,Zach,Line,NOS,RB,29,6,RB,robust,0.975536723163842,154,0.0830802014247113,0.211668372881356,0.154,1.32697508988187,
11474,Zach,Line,NOS,RB,29,6,RB,weighted,0.970012689876731,111,0.0490064113264592,0.55275685335724,0,1.32681019129012,
11516,Jack,Doyle,IND,TE,29,6,TE,average,7.32766666666667,24,0.907595238095238,1.56449128047,5.683,8.87475,4
11516,Jack,Doyle,IND,TE,29,6,TE,robust,7.377,23,0.354875,1.9711167,5.683,8.87475,4
11516,Jack,Doyle,IND,TE,29,6,TE,weighted,7.62182614834552,21,0.135574424918145,1.63643949397654,5.58,8.88242975,4
11524,Derrick,Coleman,FA,RB,29,7,RB,average,0.178,179,0.041325,,0.178,0.178,
11524,Derrick,Coleman,FA,RB,29,7,RB,robust,0.178,179,0.041325,0,0.178,0.178,
11524,Derrick,Coleman,FA,RB,29,7,RB,weighted,0.178,135,0.02265,,0.178,0.178,
11529,Josh,Hill,NOS,TE,29,6,TE,average,2.48016666666667,58,0.1015,0.956224590076341,1.186,3.535,9
11529,Josh,Hill,NOS,TE,29,6,TE,robust,2.4525,57,0.13375,0.9251424,1.186,3.535,9
11529,Josh,Hill,NOS,TE,29,6,TE,weighted,2.52694831591173,57,0.11462125529123,1.07428785474026,0.934,3.550985,9
11570,Brittan,Golden,NYG,WR,31,7,WR,average,0,184,0,,0,0,
11570,Brittan,Golden,NYG,WR,31,7,WR,robust,0,184,0,0,0,0,
11570,Brittan,Golden,NYG,WR,31,7,WR,weighted,0,179,0,,0,0,
11640,Teddy,Bridgewater,NOS,QB,27,5,QB,average,0.893658974358974,65,0.0918696225071225,0.440826175620761,0.08904,1.05175384615385,8
11640,Teddy,Bridgewater,NOS,QB,27,5,QB,robust,0.749076923076923,70,0.0519505341880341,0.3202416,0.08904,1.05175384615385,8
11640,Teddy,Bridgewater,NOS,QB,27,5,QB,weighted,0.784699454056412,52,0.0648251188300064,0.446267741238725,0,0.923554561717352,8
11642,Blake,Bortles,LAR,QB,28,5,QB,average,2.39901418786693,50,0.247326270211827,2.24594437057391,0.196468493150685,4.80977142857143,8
11642,Blake,Bortles,LAR,QB,28,5,QB,robust,1.69625,49,0.0457904129321383,0.1986684,0.196468493150685,4.80977142857143,8
11642,Blake,Bortles,LAR,QB,28,5,QB,weighted,2.64448592125249,35,0.529712069972506,2.53311331603887,0,4.71736566186107,8
11643,A.J.,McCarron,HOU,QB,29,5,QB,average,0.517557142857143,78,0.124657142857143,0.280021711694662,0.0504,0.702514285714286,8
11643,A.J.,McCarron,HOU,QB,29,5,QB,robust,0.501342857142857,77,0.102642857142857,0.19392408,0.0504,0.702514285714286,8
11643,A.J.,McCarron,HOU,QB,29,5,QB,weighted,0.406602392075164,63,0.0783293749351339,0.215601328992858,0,0.460676079734219,8
11644,Derek,Carr,OAK,QB,28,5,QB,average,16.9151643805105,33,0.167106735052297,1.0979672431449,14.0238710595607,16.525,7
11644,Derek,Carr,OAK,QB,28,5,QB,robust,16.8378149224806,33,0.111739630309977,1.43394306545288,14.0238710595607,16.525,7
11644,Derek,Carr,OAK,QB,28,5,QB,weighted,16.8114658680855,28,0.282621182212552,1.18357370667018,13.95994897759,16.5248546511628,7
11647,Logan,Thomas,DET,TE,28,5,TE,average,0.003,102,0.003,0.00212132034355964,0.00015,0.00285,12
11647,Logan,Thomas,DET,TE,28,5,TE,robust,0.003,101,0.003,0.0022239,0.00015,0.00285,12
11647,Logan,Thomas,DET,TE,28,5,TE,weighted,0.003,101,0.003,0.00212132034355964,0,0.00266762917933131,12
11657,Carlos,Hyde,HOU,RB,29,5,RB,average,6.69426297287366,79,0.291971449127636,0.919737014043617,5.54416666666667,7.7668275971032,11
11657,Carlos,Hyde,HOU,RB,29,5,RB,robust,6.58510078216251,78,0.157917234272666,0.919689190930394,5.54416666666667,7.7668275971032,11
11657,Carlos,Hyde,HOU,RB,29,5,RB,weighted,7.00473257124029,55,0.600483046750106,0.688084540223337,6.27666666666667,7.77838856110585,11
11659,De'Anthony,Thomas,KCC,WR,26,5,WR,average,0.007,181,0.003,0.00494974746830583,0.00035,0.00665,19
11659,De'Anthony,Thomas,KCC,WR,26,5,WR,robust,0.007,181,0.003,0.0051891,0.00035,0.00665,19
11659,De'Anthony,Thomas,KCC,WR,26,5,WR,weighted,0.007,176,0.003,0.00494974746830583,0,0.00621521739130435,19
11660,Devonta,Freeman,ATL,RB,27,5,RB,average,14.9218167556055,27,0.439514290055913,1.73609903970695,12.9863084762457,16.7277,5
11660,Devonta,Freeman,ATL,RB,27,5,RB,robust,14.9109752727253,26,0.280320510820559,1.7657766,12.9863084762457,16.7277,5
11660,Devonta,Freeman,ATL,RB,27,5,RB,weighted,14.7837320402209,20,0.394468548693407,1.76242822609243,12.9445965245068,16.7070170807453,5
11668,Isaiah,Crowell,OAK,RB,26,5,RB,average,0,190,0,,0,0,
11668,Isaiah,Crowell,OAK,RB,26,5,RB,robust,0,190,0,0,0,0,
11668,Isaiah,Crowell,OAK,RB,26,5,RB,weighted,0,142,0,,0,0,
11670,Sammy,Watkins,KCC,WR,26,5,WR,average,13.1606694696191,24,0.203308420520072,4.03171112916899,9.5309025974026,18.2075,6
11670,Sammy,Watkins,KCC,WR,26,5,WR,robust,12.957582360086,25,0.0354631534873704,2.85569053459778,9.5309025974026,18.2075,6
11670,Sammy,Watkins,KCC,WR,26,5,WR,weighted,13.9172446348332,20,0.129462999551649,4.23322951132362,9.29987012987013,18.2025779816514,6
11671,Mike,Evans,TBB,WR,26,5,WR,average,17.7251428571429,9,0.209023411020187,2.35710357975934,14.2669,20.128,4
11671,Mike,Evans,TBB,WR,26,5,WR,robust,18.30425,8,0.812250000000002,1.18608,14.2669,20.128,4
11671,Mike,Evans,TBB,WR,26,5,WR,weighted,17.7951525286625,9,0.441197654507338,2.57025389351782,12.94,20.2227336448598,4
11672,Marqise,Lee,JAC,WR,28,5,WR,average,7.36482075471698,73,0.0250886118598386,3.38290018148308,3.348,11.5975,12
11672,Marqise,Lee,JAC,WR,28,5,WR,robust,7.235,78,0.202875000000001,3.9348204,3.348,11.5975,12
11672,Marqise,Lee,JAC,WR,28,5,WR,weighted,7.67026334745982,69,0.0700060759125663,3.76429714271576,2.8,11.5969970930233,12
11674,Brandin,Cooks,LAR,WR,26,5,WR,average,15.1319054258449,17,0.947410981400406,1.08710605502671,13.4288,15.8693117437722,5
11674,Brandin,Cooks,LAR,WR,26,5,WR,robust,15.1596512455516,17,0.824651245551603,0.489700567164181,13.4288,15.8693117437722,5
11674,Brandin,Cooks,LAR,WR,26,5,WR,weighted,15.0922489446502,16,0.765996180947093,1.11518225308586,12.8,15.8662811604236,5
11675,Davante,Adams,GBP,WR,27,5,WR,average,19.8097142857143,2,0.132564285714285,1.43829151293835,17.951,21.45,1
11675,Davante,Adams,GBP,WR,27,5,WR,robust,19.8225,1,0.332138962765956,1.3995744,17.951,21.45,1
11675,Davante,Adams,GBP,WR,27,5,WR,weighted,19.7954938042702,2,0.192207584745763,1.56533306376501,17.93,21.4988317757009,1
11677,Donte,Moncrief,PIT,WR,26,5,WR,average,9.87383333333333,50,0.175622854545672,0.894091717890284,9.195,11.1675,9
11677,Donte,Moncrief,PIT,WR,26,5,WR,robust,9.7955,49,0.0700402009155532,0.650861399999999,9.195,11.1675,9
11677,Donte,Moncrief,PIT,WR,26,5,WR,weighted,10.018466682608,48,0.0855348208467319,0.902279859551544,9.19,11.150871559633,9
11678,Allen,Robinson,CHI,WR,26,5,WR,average,12.5890605633803,29,0.243138258218568,1.13695051585119,11.185,13.845,7
11678,Allen,Robinson,CHI,WR,26,5,WR,robust,12.5845,29,0.216782133090248,1.32484927183099,11.185,13.845,7
11678,Allen,Robinson,CHI,WR,26,5,WR,weighted,12.4850003172054,30,0.233304859971058,1.20847340842135,11.04,13.812179306338,7
11679,Odell,Beckham,CLE,WR,27,5,WR,average,18.0605826394876,8,0.381230981864231,2.22132470494715,15.1700470858481,20.81,4
11679,Odell,Beckham,CLE,WR,27,5,WR,robust,17.78825,9,0.645766639084759,1.74946799999999,15.1700470858481,20.81,4
11679,Odell,Beckham,CLE,WR,27,5,WR,weighted,18.0252099148535,7,0.188409499479203,2.38087701832447,14.9857815512116,20.7547313084112,4
11680,Jarvis,Landry,CLE,WR,27,5,WR,average,12.0880076268611,34,0.255681799581071,1.47071712964679,9.96,13.3075,7
11680,Jarvis,Landry,CLE,WR,27,5,WR,robust,12.3224357338195,31,0.221310733819509,1.097124,9.96,13.3075,7
11680,Jarvis,Landry,CLE,WR,27,5,WR,weighted,12.2438113558159,32,0.289404776976332,1.61797567261399,9.38,13.3134075,7
11681,Paul,Richardson,WAS,WR,27,5,WR,average,8.74977837837838,58,0.0411778128240723,0.821527925623058,7.875,9.765,11
11681,Paul,Richardson,WAS,WR,27,5,WR,robust,8.79,57,0.144,0.854638759459458,7.875,9.765,11
11681,Paul,Richardson,WAS,WR,27,5,WR,weighted,8.93801395628516,56,0.0298643777160343,0.752108555277833,8.1,9.76494767441861,11
11695,Eric,Ebron,IND,TE,26,5,TE,average,8.17322619047619,20,0.224261904761905,1.16128189334522,6.36343571428571,9.165,4
11695,Eric,Ebron,IND,TE,26,5,TE,robust,8.25264285714286,18,0.155428571428571,1.230558,6.36343571428571,9.165,4
11695,Eric,Ebron,IND,TE,26,5,TE,weighted,8.08662217302225,19,0.463062467026028,1.17717634341353,6.005,9.15206422018349,4
11701,Xavier,Grimble,PIT,TE,27,5,TE,average,1.72,74,0.0253999999999999,1.17629429424216,0.7385,3.5125,9
11701,Xavier,Grimble,PIT,TE,27,5,TE,robust,1.572,76,0.04175,1.067472,0.7385,3.5125,9
11701,Xavier,Grimble,PIT,TE,27,5,TE,weighted,1.75376862987524,70,0.0489489948591351,1.30168717833672,0.677,3.51206104651163,9
11705,Trey,Burton,CHI,TE,28,5,TE,average,8.10966666666667,21,0.474535714285715,1.36983685159949,7.1463,9.4593,4
11705,Trey,Burton,CHI,TE,28,5,TE,robust,8.0655,20,0.356500000000001,0.686443800000001,7.1463,9.4593,4
11705,Trey,Burton,CHI,TE,28,5,TE,weighted,8.21955472364637,16,0.0824579794603189,1.41004239345496,7.1,9.391876,4
11747,James,White,NEP,RB,27,5,RB,average,13.4510625042963,36,0.286798366648613,1.06016668106835,12.147,14.6473380723901,7
11747,James,White,NEP,RB,27,5,RB,robust,13.4210849572494,37,0.64329906169559,0.925386697893251,12.147,14.6473380723901,7
11747,James,White,NEP,RB,27,5,RB,weighted,13.7372561992266,25,0.444671808471096,1.02022902413586,12.066,14.6755080803279,7
11758,Cody,Latimer,NYG,WR,27,5,WR,average,6.6095,82,0.0855833333333331,0.656061099796861,5.865,7.47875,13
11758,Cody,Latimer,NYG,WR,27,5,WR,robust,6.543,85,0.411628075253256,0.326172,5.865,7.47875,13
11758,Cody,Latimer,NYG,WR,27,5,WR,weighted,6.7736556329849,80,0.0684749749049223,0.540172398906733,6.36,7.46815957446809,13
11760,Jimmy,Garoppolo,SFO,QB,28,5,QB,average,19.3660285240694,23,0.389484674341205,2.65286887741266,13.7303896631584,19.8964986126703,6
11760,Jimmy,Garoppolo,SFO,QB,28,5,QB,robust,20.3394266209325,20,0.249744644916404,2.25947828628995,13.7303896631584,19.8964986126703,6
11760,Jimmy,Garoppolo,SFO,QB,28,5,QB,weighted,19.3768467824848,20,0.970486319590076,2.89755650422191,12.7845195508778,19.9094953055091,6
11761,Jerick,McKinnon,SFO,RB,27,5,RB,average,0,190,0,,0,0,
11761,Jerick,McKinnon,SFO,RB,27,5,RB,robust,0,190,0,0,0,0,
11761,Jerick,McKinnon,SFO,RB,27,5,RB,weighted,0,142,0,,0,0,
11783,John,Brown,BUF,WR,29,5,WR,average,9.79655172413793,51,0.257679626755326,1.92189012514019,7.20865517241379,11.755,8
11783,John,Brown,BUF,WR,29,5,WR,robust,10.2175,46,0.204124999999999,1.4611023,7.20865517241379,11.755,8
11783,John,Brown,BUF,WR,29,5,WR,weighted,9.89138280996073,50,0.244482009847365,2.14947511227417,6.43520689655172,11.766815,8
11785,Richard,Rodgers,PHI,TE,27,5,TE,average,0,103,0,,0,0,12
11785,Richard,Rodgers,PHI,TE,27,5,TE,robust,0,102,0,0,0,0,12
11785,Richard,Rodgers,PHI,TE,27,5,TE,weighted,0,102,0,,0,0,12
11812,Ryan,Grant,OAK,WR,29,5,WR,average,4.5302,109,0.0327833333333336,2.05525419352449,2.264,7.008,14
11812,Ryan,Grant,OAK,WR,29,5,WR,robust,4.5535,106,0.0285000000000002,1.7168508,2.264,7.008,14
11812,Ryan,Grant,OAK,WR,29,5,WR,weighted,4.61176269956459,106,0.0426762238936256,2.44568878777255,1.935,7.065633,14
