id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,tier,points_vor,rank,floor_vor,floor_rank,ceiling_vor,ceiling_rank,points_wk1,points_wk2,points_wk3
10303,Shane,Vereen,FA,RB,30,8,RB,weighted,,,,,83.9,83.9,18,,,-49.7383333333334,206,-102.562910083333,363,3.8,1.4,
10308,Randall,Cobb,DAL,WR,29,8,WR,average,108.198925335743,69,0.630447104407935,43.386243780126,70.9641827822563,177.74420808638,7,-46.7225244798514,214,-52.2913272914627,234,-6.2691777238434,120,5.62845078740158,6.10075,6.05575
10308,Randall,Cobb,DAL,WR,29,8,WR,robust,99.7966204639936,77,2.69187046399364,19.9024224,70.9641827822563,177.74420808638,7,-54.8996781767158,232,-52.2913272914627,234,-6.2691777238434,120,5.62845078740158,6.10075,6.05575
10308,Randall,Cobb,DAL,WR,29,8,WR,weighted,95.3178624976838,77,2.58639506413236,20.1159782842724,62.7336379704272,120.568181485735,7,-61.8028750823067,246,-68.7721294627379,255,-58.1245904225263,253,5.62845078740158,6.10075,6.05575
10312,Kyle,Rudolph,MIN,TE,30,8,TE,average,112.606564238702,15,0.625016564293105,16.6372617515988,94.2782,136.96,3,-2.94237839072694,109,-0.956767102229051,101,-8.22372062767715,128,6.749,6.9235,7.008
10312,Kyle,Rudolph,MIN,TE,30,8,TE,robust,110.4995,16,1.54825064918703,12.8779794626974,94.2782,136.96,3,-2.41392767911744,110,-0.956767102229051,101,-8.22372062767715,128,6.749,6.9235,7.008
10312,Kyle,Rudolph,MIN,TE,30,8,TE,weighted,111.927946896792,16,0.881243540717264,16.9529572266493,89.597,135.487484848485,3,-3.02921004746922,108,-7.88266666666667,115,-8.25449531396384,128,6.749,6.9235,7.008
10313,Andy,Dalton,CIN,QB,32,8,QB,average,305.547095614876,21,2.5872229883592,29.1698006882512,236.1672,312.58702992784,5,-20.6478878626882,160,-41.99092,205,-21.4373467388268,172,18.9510428745614,18.0975787229208,18.4780797793778
10313,Andy,Dalton,CIN,QB,32,8,QB,robust,307.1822,22,9.44324999999998,22.7608752,236.1672,312.58702992784,5,-22.1777137654804,160,-41.99092,205,-21.4373467388268,172,18.9510428745614,18.0975787229208,18.4780797793778
10313,Andy,Dalton,CIN,QB,32,8,QB,weighted,306.406564190922,22,10.0788538562631,33.3321807496932,228.66,314.693019006766,5,-22.741307823691,164,-53.6578,216,-21.6510464015676,168,18.9510428745614,18.0975787229208,18.4780797793778
10318,Lance,Kendricks,NEP,TE,31,8,TE,average,19.329,88,0.644833333333331,13.9301947402037,1.75975,34.8825,11,-96.219942629429,356,-93.4752171022291,373,-110.301220627677,394,,1.6295,1.89575
10318,Lance,Kendricks,NEP,TE,31,8,TE,robust,17.765,91,0.0832499999999996,11.0386983,1.75975,34.8825,11,-95.1484276791174,354,-93.4752171022291,373,-110.301220627677,394,,1.6295,1.89575
10318,Lance,Kendricks,NEP,TE,31,8,TE,weighted,22.007736532985,87,1.030045906088,15.31991699674,0,34.7307333333333,11,-92.949420411276,355,-97.4796666666667,356,-109.011246829115,385,,1.6295,1.89575
10334,Stevan,Ridley,FA,RB,30,8,RB,average,179.8,27,1.44892720203072,,179.8,179.8,5,12.4562878672167,70,40.0358333333333,36,-14.2559183416417,151,14.5,13.7,6.4
10334,Stevan,Ridley,FA,RB,30,8,RB,robust,179.8,27,3.30000000000001,0,179.8,179.8,5,13.3887707229221,69,40.0358333333333,36,-14.2559183416417,151,14.5,13.7,6.4
10334,Stevan,Ridley,FA,RB,30,8,RB,weighted,,,,,179.8,179.8,5,,,46.1616666666667,35,-6.66291008333334,125,14.5,13.7,6.4
10354,Luke,Stocker,ATL,TE,31,8,TE,average,41.6611666666667,54,0.750309523809527,29.5361318581641,3.9102,77.2,7,-73.8877759627624,280,-91.3247671022291,351,-67.9837206276771,283,1.43225,1.512,1.39075
10354,Luke,Stocker,ATL,TE,31,8,TE,robust,40.894,54,0.823,19.9646916,3.9102,77.2,7,-72.0194276791174,275,-91.3247671022291,351,-67.9837206276771,283,1.43225,1.512,1.39075
10354,Luke,Stocker,ATL,TE,31,8,TE,weighted,36.6783744326778,60,0.345801225891194,30.6836432765998,0,66.0846511627907,7,-78.2787825115832,290,-97.4796666666667,356,-77.657328999658,296,1.43225,1.512,1.39075
10368,Taiwan,Jones,HOU,RB,31,8,RB,average,22.180026031632,165,0.420971306188111,12.4979520529726,2.688,28.5219663806616,,-145.163686101151,562,-137.076166666667,629,-165.53395196098,567,1.15543277310924,1.26743277310924,1.34840966386555
10368,Taiwan,Jones,HOU,RB,31,8,RB,robust,21.118519523724,168,0.892526876665176,9.1973669917464,2.688,28.5219663806616,,-145.292709753354,565,-137.076166666667,629,-165.53395196098,567,1.15543277310924,1.26743277310924,1.34840966386555
10368,Taiwan,Jones,HOU,RB,31,8,RB,weighted,24.3563952804792,120,0.821197764532194,15.6460075983194,0,28.3968414096443,,-111.076539213224,433,-133.638333333333,503,-158.066068673689,547,1.15543277310924,1.26743277310924,1.34840966386555
10369,Bilal,Powell,NYJ,RB,31,8,RB,average,62.591965186456,102,1.36688744613298,31.301910495289,14.3569,91.17,23,-104.751746946327,406,-125.407266666667,589,-102.885918341642,371,3.86207226086753,3.65548799519808,3.99518832964602
10369,Bilal,Powell,NYJ,RB,31,8,RB,robust,65.5015,95,1.12986245861983,19.5495636,14.3569,91.17,23,-100.909729277078,380,-125.407266666667,589,-102.885918341642,371,3.86207226086753,3.65548799519808,3.99518832964602
10369,Bilal,Powell,NYJ,RB,31,8,RB,weighted,60.5114010926192,79,4.34011432402528,35.968846656409,9.046,91.4749090909091,23,-74.9215334010838,282,-124.592333333333,448,-94.9880009924243,339,3.86207226086753,3.65548799519808,3.99518832964602
10378,Anthony,Sherman,KCC,RB,31,8,RB,average,19.6909166666667,173,2.56591666666667,14.7137153635647,1.8876,35.106,,-147.652795466117,576,-137.876566666667,637,-158.949918341642,543,0.202071428571429,0.294809523809524,0.2445
10378,Anthony,Sherman,KCC,RB,31,8,RB,robust,16.27775,176,1.65738135314736,8.7784746,1.8876,35.106,,-150.133479277078,586,-137.876566666667,637,-158.949918341642,543,0.202071428571429,0.294809523809524,0.2445
10378,Anthony,Sherman,KCC,RB,31,8,RB,weighted,20.6297051707747,125,0.835800701027832,17.1727263447885,0,33.84615625,,-114.803229322928,452,-133.638333333333,503,-152.616753833333,528,0.202071428571429,0.294809523809524,0.2445
10389,Dion,Lewis,TEN,RB,29,8,RB,average,126.729737087327,53,3.90135032134563,24.8148314390627,93.9042,154.14852667387,11,-40.6139750454564,198,-45.8599666666667,217,-39.9073916677716,205,6.79648481781377,6.76494384228715,6.69577571939211
10389,Dion,Lewis,TEN,RB,29,8,RB,robust,127.113685069723,52,7.11961598903005,32.0390424952569,93.9042,154.14852667387,11,-39.2975442073551,194,-45.8599666666667,217,-39.9073916677716,205,6.79648481781377,6.76494384228715,6.69577571939211
10389,Dion,Lewis,TEN,RB,29,8,RB,weighted,129.959270500651,38,3.13485090101656,25.6733161880342,88.048,154.144031484909,11,-5.47366399305162,122,-45.5903333333334,193,-32.3188785984247,189,6.79648481781377,6.76494384228715,6.69577571939211
10398,Lee,Smith,BUF,TE,32,8,TE,average,27.514,81,0.520864723467859,27.1946350419833,2.065,63.4625,10,-88.034942629429,332,-93.1699671022291,369,-81.7212206276771,314,1.2045,1.6685,0.7425
10398,Lee,Smith,BUF,TE,32,8,TE,robust,22.005,85,1.983,9.2988672,2.065,63.4625,10,-90.9084276791174,339,-93.1699671022291,369,-81.7212206276771,314,1.2045,1.6685,0.7425
10398,Lee,Smith,BUF,TE,32,8,TE,weighted,32.3775175840979,69,1.57652083391183,29.3054744620773,0,63.0478287461774,10,-82.5796393601631,305,-97.4796666666667,356,-80.6941514162713,303,1.2045,1.6685,0.7425
10409,Charles,Clay,ARI,TE,30,8,TE,average,60.0405483431542,37,1.87680415750532,21.0039967823034,40.7072,90.74,6,-55.5083942862749,233,-54.5277671022291,239,-54.4437206276771,241,3.05975,2.5345,2.88525
10409,Charles,Clay,ARI,TE,30,8,TE,robust,58.9895,37,1.36901812039312,21.6281688,40.7072,90.74,6,-53.9239276791174,231,-54.5277671022291,239,-54.4437206276771,241,3.05975,2.5345,2.88525
10409,Charles,Clay,ARI,TE,30,8,TE,weighted,63.3625045697946,35,0.306226675200016,22.8505589171948,39.912,91.968,6,-51.5946523744664,226,-57.5676666666667,226,-51.7739801624487,230,3.05975,2.5345,2.88525
10410,Dwayne,Harris,OAK,WR,32,8,WR,average,0.976,214,0.176,0.965495382346976,0.0192,1.6032,15,-153.945449815594,609,-123.236310073719,563,-182.410185810224,632,0.021,0.021,0.021
10410,Dwayne,Harris,OAK,WR,32,8,WR,robust,0.976,214,0.176,0.2846592,0.0192,1.6032,15,-153.720298640709,608,-123.236310073719,563,-182.410185810224,632,0.021,0.021,0.021
10410,Dwayne,Harris,OAK,WR,32,8,WR,weighted,0.192,214,0.0644938101788171,0.135764501987817,0,0.170474534161491,15,-156.928737579991,608,-131.505767433165,488,-178.5222973741,633,0.021,0.021,0.021
10412,Aldrick,Robinson,CAR,WR,31,8,WR,average,0.0075,230,0.005,0.005,0.000500000000000001,0.0095,15,-154.913949815594,627,-123.255010073719,574,-184.003885810224,651,,,
10412,Aldrick,Robinson,CAR,WR,31,8,WR,robust,0.0075,230,0.005,0.007413,0.000500000000000001,0.0095,15,-154.688798640709,626,-123.255010073719,574,-184.003885810224,651,,,
10412,Aldrick,Robinson,CAR,WR,31,8,WR,weighted,0.005,226,0.0025,0.00353553390593274,0,0.00443944099378882,15,-157.115737579991,620,-131.505767433165,488,-178.688332467267,646,,,
10413,Tyrod,Taylor,LAC,QB,30,8,QB,average,34.2631183400107,59,1.53538905552226,32.5867298538539,2.6868,79.0927370280448,10,-291.931865137554,710,-275.47132,709,-254.931639638622,707,1.62416956521739,1.75177826086957,1.52960869565217
10413,Tyrod,Taylor,LAC,QB,30,8,QB,robust,23.9614408052885,58,2.09487830528846,4.7131854,2.6868,79.0927370280448,10,-305.398472960192,709,-275.47132,709,-254.931639638622,707,1.62416956521739,1.75177826086957,1.52960869565217
10413,Tyrod,Taylor,LAC,QB,30,8,QB,weighted,37.9478007169751,45,1.6958790453093,34.4617744990694,0,78.5656189999706,10,-291.200071297638,642,-282.3178,529,-257.778446408363,700,1.62416956521739,1.75177826086957,1.52960869565217
10432,Virgil,Green,LAC,TE,31,8,TE,average,33.130125,66,1.139375,7.78727458169508,24.90555,44.065,10,-82.4188176294291,308,-70.3294171022291,268,-101.118720627677,364,1.7335,1.878,1.8805
10432,Virgil,Green,LAC,TE,31,8,TE,robust,33.37825,64,2.352875,7.8377649,24.90555,44.065,10,-79.5351776791174,297,-70.3294171022291,268,-101.118720627677,364,1.7335,1.878,1.8805
10432,Virgil,Green,LAC,TE,31,8,TE,weighted,35.0305400142513,65,0.526988650351143,8.51975734091733,23.032,44.1470909090909,10,-79.9266169300097,297,-74.4476666666667,273,-99.5948892533578,356,1.7335,1.878,1.8805
10500,Terrelle,Pryor,JAC,WR,30,8,QB,average,150.12,44,28.3659905156822,,150.12,150.12,9,-176.074983477564,695,-128.03812,598,-183.904376666667,643,1.69,1.69,1.53
10500,Terrelle,Pryor,JAC,WR,30,8,WR,average,16.245,170,0.235083333333332,14.4214666383139,0.529000000000001,25.009,13,-138.676449815594,535,-122.726510073719,542,-159.004385810224,544,1.69,1.69,1.53
10500,Terrelle,Pryor,JAC,WR,30,8,QB,robust,150.12,44,44.9961016005185,0,150.12,150.12,9,-179.23991376548,695,-128.03812,598,-183.904376666667,643,1.69,1.69,1.53
10500,Terrelle,Pryor,JAC,WR,30,8,WR,robust,16.245,166,0.524454439252338,7.842954,0.529000000000001,25.009,13,-138.451298640709,532,-122.726510073719,542,-159.004385810224,544,1.69,1.69,1.53
10500,Terrelle,Pryor,JAC,WR,30,8,QB,weighted,,,,,,,9,,,,,,,1.69,1.69,1.53
10500,Terrelle,Pryor,JAC,WR,30,8,WR,weighted,27.2,148,2.68036198851175,19.2333044482741,0,24.1763914373089,13,-129.920737579991,507,-131.505767433165,488,-154.516380470952,536,1.69,1.69,1.53
10514,Nick,Bellore,SEA,RB,30,8,RB,average,2.26,228,0.560333333333333,1.7604708650434,0.08295,3.63645,,-165.083712132783,682,-139.681216666667,672,-190.419468341642,681,0.1285,0.131,0.1355
10514,Nick,Bellore,SEA,RB,30,8,RB,robust,2.27,227,0.214125,1.727229,0.08295,3.63645,,-164.141229277078,679,-139.681216666667,672,-190.419468341642,681,0.1285,0.131,0.1355
10514,Nick,Bellore,SEA,RB,30,8,RB,weighted,2.18893840435418,181,0.610717974246648,2.0668031233307,0,3.32615931677019,,-133.243996089349,532,-133.638333333333,503,-183.136750766563,676,0.1285,0.131,0.1355
10695,Andrew,Luck,IND,QB,30,7,QB,average,255.24,30,4.26498571400921,180.481934830054,12.762,242.478,7,-70.9549834775643,274,-265.39612,696,-91.5463766666667,339,18.08,14.8759127118644,16.3036365253078
10695,Andrew,Luck,IND,QB,30,7,QB,robust,255.24,32,7.24850000000001,189.209412,12.762,242.478,7,-74.1199137654803,280,-265.39612,696,-91.5463766666667,339,18.08,14.8759127118644,16.3036365253078
10695,Andrew,Luck,IND,QB,30,7,QB,weighted,0,90,0,,0,0,7,-329.147872014613,687,-282.3178,529,-336.344065408333,749,18.08,14.8759127118644,16.3036365253078
10696,Robert,Griffin III,BAL,QB,29,7,QB,average,74.4790772810086,50,16.6771249780731,105.240885921393,2.79,233.305239105815,9,-251.715906196556,701,-275.36812,708,-100.719137560851,362,1.715,1.6118,1.7189
10696,Robert,Griffin III,BAL,QB,29,7,QB,robust,30.3378335793358,54,3.06550024600246,5.82394932,2.79,233.305239105815,9,-299.022080186145,705,-275.36812,708,-100.719137560851,362,1.715,1.6118,1.7189
10696,Robert,Griffin III,BAL,QB,29,7,QB,weighted,36.3151133751646,46,0.363253337815145,44.5227699996406,0,83.9518540733024,9,-292.832758639449,643,-282.3178,529,-252.392211335031,698,1.715,1.6118,1.7189
10697,Ryan,Tannehill,TEN,QB,31,7,QB,average,84.6362574895483,48,8.46807020039532,86.7652608406215,3.507,203.364030849393,9,-241.558725988016,699,-274.65112,705,-130.660345817273,451,3.73128448275862,3.95703793103448,3.53699482758621
10697,Ryan,Tannehill,TEN,QB,31,7,QB,robust,53.0378014989293,50,10.5203014989293,19.67647416,3.507,203.364030849393,9,-276.322112266551,701,-274.65112,705,-130.660345817273,451,3.73128448275862,3.95703793103448,3.53699482758621
10697,Ryan,Tannehill,TEN,QB,31,7,QB,weighted,62.077380065704,39,6.08853222336545,58.7380148102286,0,126.502330472729,9,-267.070491948909,636,-282.3178,529,-209.841734935604,694,3.73128448275862,3.95703793103448,3.53699482758621
10698,Brandon,Weeden,HOU,QB,36,7,QB,average,236.84,36,56.5485897435898,,236.84,236.84,8,-89.3549834775643,338,-41.31812,202,-97.1843766666667,349,12.26,12.38,
10698,Brandon,Weeden,HOU,QB,36,7,QB,robust,236.84,36,47.8226923076923,0,236.84,236.84,8,-92.5199137654803,342,-41.31812,202,-97.1843766666667,349,12.26,12.38,
10698,Brandon,Weeden,HOU,QB,36,7,QB,weighted,,,,,236.84,236.84,8,,,-45.4778,192,-99.5040654083333,355,12.26,12.38,
10699,Nick,Foles,JAC,QB,30,7,QB,average,249.13833564781,32,2.8617293144348,67.3940989858264,107.034488332114,276.058,5,-77.0566478297548,289,-171.123631667886,686,-57.9663766666667,248,17.8396794871795,18.0250501364489,17.759451309016
10699,Nick,Foles,JAC,QB,30,7,QB,robust,268.7714,29,10.95415,28.643832,107.034488332114,276.058,5,-60.5885137654803,245,-171.123631667886,686,-57.9663766666667,248,17.8396794871795,18.0250501364489,17.759451309016
10699,Nick,Foles,JAC,QB,30,7,QB,weighted,267.445273858469,28,21.6087733197626,33.5250725603083,182.146220830286,277.952395,5,-61.7025981561446,244,-100.171579169714,366,-58.3916704083333,255,17.8396794871795,18.0250501364489,17.759451309016
10700,Kirk,Cousins,MIN,QB,31,7,QB,average,302.488099671312,23,7.7447127476139,96.5251390389039,121.396,335.168,3,-23.7068838062527,164,-156.76212,685,1.14362333333332,93,21.8489381073357,21.8680611940299,22.2035177845066
10700,Kirk,Cousins,MIN,QB,31,7,QB,robust,329.9434,12,0.875229351779581,11.396339394179,121.396,335.168,3,0.583486234519683,95,-156.76212,685,1.14362333333332,93,21.8489381073357,21.8680611940299,22.2035177845066
10700,Kirk,Cousins,MIN,QB,31,7,QB,weighted,334.1305415644,11,4.46489330848959,26.2666130085279,272.56,340.37867,3,4.98266954978703,88,-9.75780000000003,118,4.03460459166666,86,21.8489381073357,21.8680611940299,22.2035177845066
10702,Brock,Osweiler,FA,QB,29,7,QB,average,1,96,0.35,,1,1,11,-325.194983477564,747,-277.15812,729,-333.024376666667,745,,,
10702,Brock,Osweiler,FA,QB,29,7,QB,robust,1,96,0.35,0,1,1,11,-328.35991376548,747,-277.15812,729,-333.024376666667,745,,,
10702,Brock,Osweiler,FA,QB,29,7,QB,weighted,1,81,0.35,,1,1,11,-328.147872014613,678,-281.3178,525,-335.344065408333,740,,,
10703,Russell,Wilson,SEA,QB,31,7,QB,average,348.957450502565,6,7.87895322026191,31.3682936641953,279.87736,358.259027523521,3,22.7624670250011,59,1.71924000000001,95,24.2346508568543,61,22.2637493531099,22.3370832334332,22.0809879471966
10703,Russell,Wilson,SEA,QB,31,7,QB,robust,352.0132,6,10.4122044762793,31.49398224,279.87736,358.259027523521,3,22.6532862345197,57,1.71924000000001,95,24.2346508568543,61,22.2637493531099,22.3370832334332,22.0809879471966
10703,Russell,Wilson,SEA,QB,31,7,QB,weighted,354.871523587165,4,0.406298996139753,31.3938252272835,285.9934,361.987391003867,3,25.7236515725521,61,3.67559999999997,90,25.6433255955337,59,22.2637493531099,22.3370832334332,22.0809879471966
10708,Lamar,Miller,HOU,RB,28,7,RB,average,91.9856666666667,75,3.25114464895663,90.8381091998287,9.53570000000001,172.9757,15,-75.3580454661166,286,-130.228466666667,600,-21.0802183416417,170,12.3,10.263,10.4065
10708,Lamar,Miller,HOU,RB,28,7,RB,robust,91.5735,72,2.05001368765923,127.8638718,9.53570000000001,172.9757,15,-74.8377292770779,282,-130.228466666667,600,-21.0802183416417,170,12.3,10.263,10.4065
10708,Lamar,Miller,HOU,RB,28,7,RB,weighted,43.034914951989,101,0.76966673879781,67.4275813336056,0,84.7923718844985,15,-92.398019541714,353,-133.638333333333,503,-101.670538198835,361,12.3,10.263,10.4065
10709,Doug,Martin,OAK,RB,30,7,RB,average,197.6,20,4.23431459134812,138.310086400089,9.78000000000001,185.82,4,30.2562878672167,47,-129.984166666667,599,-8.23591834164176,129,14.8,8.9705,9.77
10709,Doug,Martin,OAK,RB,30,7,RB,robust,197.6,20,6.72368746694301,144.99828,9.78000000000001,185.82,4,31.1887707229221,48,-129.984166666667,599,-8.23591834164176,129,14.8,8.9705,9.77
10709,Doug,Martin,OAK,RB,30,7,RB,weighted,0,189,0,,0,0,4,-135.432934493703,543,-133.638333333333,503,-186.462910083333,691,14.8,8.9705,9.77
10714,Robert,Turbin,FA,RB,30,7,RB,average,37.4,140,1.35000000000001,,37.4,37.4,,-129.943712132783,502,-102.364166666667,437,-156.655918341642,536,2,1.6,2.4
10714,Robert,Turbin,FA,RB,30,7,RB,robust,37.4,139,0.81187636232842,0,37.4,37.4,,-129.011229277078,497,-102.364166666667,437,-156.655918341642,536,2,1.6,2.4
10714,Robert,Turbin,FA,RB,30,7,RB,weighted,,,,,37.4,37.4,,,,-96.2383333333334,345,-149.062910083333,518,2,1.6,2.4
10721,Michael,Floyd,BAL,WR,30,7,WR,average,40.076,138,2.821625,61.3316136523408,0.87,115.23,12,-114.845449815594,452,-122.385510073719,530,-68.7833858102237,286,2.2255,3.8255,2.3755
10721,Michael,Floyd,BAL,WR,30,7,WR,robust,9.0335,187,0.271000000000001,6.8258904,0.87,115.23,12,-145.662798640709,566,-122.385510073719,530,-68.7833858102237,286,2.2255,3.8255,2.3755
10721,Michael,Floyd,BAL,WR,30,7,WR,weighted,7.19682280431433,187,0.229281972265023,4.95981989124701,0,8.92459418960245,12,-149.923914775676,581,-131.505767433165,488,-169.768177718659,583,2.2255,3.8255,2.3755
10722,Alshon,Jeffery,PHI,WR,29,7,WR,average,168.831178918636,28,4.04708663701476,16.8082857106286,141.8908,184.216418771801,3,13.9097291030417,68,18.635289926281,67,0.203032961576838,98,9.836,9.988,9.034
10722,Alshon,Jeffery,PHI,WR,29,7,WR,robust,170.840123415426,26,2.33605364798393,18.5517738,141.8908,184.216418771801,3,16.1438247747164,65,18.635289926281,67,0.203032961576838,98,9.836,9.988,9.034
10722,Alshon,Jeffery,PHI,WR,29,7,WR,weighted,174.363328251792,26,1.93613972152741,11.5538127092305,155.377,184.213484134908,3,17.2425906718015,71,23.8712325668349,59,5.52071222664637,82,9.836,9.988,9.034
10723,Mohamed,Sanu,ATL,WR,30,7,WR,average,130.986382745272,45,2.59988121013978,18.872894250537,104.9,154.1914,5,-23.9350670703223,165,-18.355510073719,146,-29.8219858102237,186,7.34275,7.88075,7.8815
10723,Mohamed,Sanu,ATL,WR,30,7,WR,robust,131.597310171675,45,3.38721415361428,22.6171443404417,104.9,154.1914,5,-23.0989884690339,163,-18.355510073719,146,-29.8219858102237,186,7.34275,7.88075,7.8815
10723,Mohamed,Sanu,ATL,WR,30,7,WR,weighted,136.143335266747,45,6.10473715762666,16.68025016548,113.9,154.426283130699,5,-20.9774023132435,161,-17.6057674331651,135,-24.2664887775621,175,7.34275,7.88075,7.8815
10729,T.Y.,Hilton,IND,WR,30,7,WR,average,185.41901351261,18,0.596953914414371,22.7303449857636,156.247371480387,216.4264,2,30.4975636970153,45,32.9918614066679,49,32.4130141897763,53,12.83425,13.169,12.77325
10729,T.Y.,Hilton,IND,WR,30,7,WR,robust,186.440143310638,18,4.44070404510168,18.117372,156.247371480387,216.4264,2,31.743844669929,45,32.9918614066679,49,32.4130141897763,53,12.83425,13.169,12.77325
10729,T.Y.,Hilton,IND,WR,30,7,WR,weighted,190.895231398673,18,6.63463708017676,21.1798612136827,162.018428700967,217.562951212121,2,33.7744938186821,53,30.5126612678022,50,38.87017930386,49,12.83425,13.169,12.77325
10734,Jarius,Wright,CAR,WR,30,7,WR,average,52.7901255594817,120,1.09463473833493,15.6885871305852,36.874,73.0125,10,-102.131324256113,390,-86.381510073719,330,-111.000885810224,398,2.26125,2.88825,2.633
10734,Jarius,Wright,CAR,WR,30,7,WR,robust,51.641480565371,113,0.591355085513541,17.8460562,36.874,73.0125,10,-103.054818075338,393,-86.381510073719,330,-111.000885810224,398,2.26125,2.88825,2.633
10734,Jarius,Wright,CAR,WR,30,7,WR,weighted,49.1741796919523,126,1.3660266387871,13.3836071510623,36.64,61.0758840547703,10,-107.946557888038,423,-94.8657674331651,335,-117.616887853491,411,2.26125,2.88825,2.633
10735,Brian,Quick,WAS,WR,30,7,WR,average,37.6185,139,0.844875000000002,35.8740794334851,0.74,77.3988,12,-117.302949815594,466,-122.515510073719,534,-106.614585810224,380,1.476,1.626,1.401
10735,Brian,Quick,WAS,WR,30,7,WR,robust,28.591,145,0.8366547029703,36.887088,0.74,77.3988,12,-126.105298640709,488,-122.515510073719,534,-106.614585810224,380,1.476,1.626,1.401
10735,Brian,Quick,WAS,WR,30,7,WR,weighted,16.0511063174114,168,1.19467926030666,15.3677140075288,0,24.5390611801242,12,-141.069631262579,561,-131.505767433165,488,-154.153710728137,533,1.476,1.626,1.401
10737,Travis,Benjamin,LAC,WR,30,7,WR,average,61.3658765336182,110,4.71105836324698,16.576329322374,47.4398,86.1312814411965,10,-93.5555732819761,349,-75.815710073719,284,-97.8821043690272,351,3.84175,4.18125,3.6
10737,Travis,Benjamin,LAC,WR,30,7,WR,robust,59.0285,109,3.88920989304813,9.61614360000001,47.4398,86.1312814411965,10,-95.6677986407094,358,-75.815710073719,284,-97.8821043690272,351,3.84175,4.18125,3.6
10737,Travis,Benjamin,LAC,WR,30,7,WR,weighted,61.3914369431485,108,1.3352532383048,19.4580330960629,46.214,87.1552018312985,10,-95.729300636842,364,-85.2917674331651,300,-91.5375700769627,329,3.84175,4.18125,3.6
10738,Marvin,Jones,DET,WR,29,7,WR,average,147.419374261688,40,3.19378928672197,35.1428621592637,93.9708,173.53,4,-7.50207555390668,123,-29.284710073719,172,-10.4833858102237,142,8.654,8.7645,9.289
10738,Marvin,Jones,DET,WR,29,7,WR,robust,156.29,35,2.39055203893591,23.1157627234029,93.9708,173.53,4,1.59370135929061,92,-29.284710073719,172,-10.4833858102237,142,8.654,8.7645,9.289
10738,Marvin,Jones,DET,WR,29,7,WR,weighted,159.618000282188,35,3.74589405329684,11.8367996487114,146.727,173.683616207951,4,2.4972627021979,93,15.2212325668349,70,-5.00915570031012,120,8.654,8.7645,9.289
10742,Dwayne,Allen,MIA,TE,29,7,TE,average,31.9533333333333,68,2.12498809523809,33.0593124924913,0.7812,77.23,10,-83.5956092960957,312,-94.4537671022291,391,-67.9537206276772,282,1.154,1.2345,0.916
10742,Dwayne,Allen,MIA,TE,29,7,TE,robust,22.654,84,1.47125,9.78516,0.7812,77.23,10,-90.2594276791174,337,-94.4537671022291,391,-67.9537206276772,282,1.154,1.2345,0.916
10742,Dwayne,Allen,MIA,TE,29,7,TE,weighted,17.4643608562691,95,0.750807307260057,12.2326546086307,0,25.892,10,-97.4927960879919,371,-97.4796666666667,356,-117.849980162449,413,1.154,1.2345,0.916
10747,Orson,Charles,DEN,TE,28,7,TE,average,5.13466666666667,122,0.431416666666666,2.59520660706105,0.69,5.4286,12,-110.414275962762,429,-94.5449671022291,393,-139.755120627677,486,,,
10747,Orson,Charles,DEN,TE,28,7,TE,robust,5.197,122,0.41875,0.622692,0.69,5.4286,12,-107.716427679117,418,-94.5449671022291,393,-139.755120627677,486,,,
10747,Orson,Charles,DEN,TE,28,7,TE,weighted,4.97905701078583,121,0.387526365085818,2.99245251117484,0,5.23955341614907,12,-109.978099933475,429,-97.4796666666667,356,-138.5024267463,478,,,
10838,Rhett,Ellison,NYG,TE,31,7,TE,average,40.7767142857143,56,1.32365308387719,13.8125263249049,25.1483,59.2,7,-74.7722283437147,282,-70.0866671022291,267,-85.9837206276771,323,2.38875,1.87425,1.89325
10838,Rhett,Ellison,NYG,TE,31,7,TE,robust,39.6025,56,1.87175,13.9023402,25.1483,59.2,7,-73.3109276791175,279,-70.0866671022291,267,-85.9837206276771,323,2.38875,1.87425,1.89325
10838,Rhett,Ellison,NYG,TE,31,7,TE,weighted,41.7798840155945,54,1.36326070135656,14.696371485159,23.252,56.1935459940653,7,-73.1772729286664,275,-74.2276666666667,271,-87.5484341683834,320,2.38875,1.87425,1.89325
10870,Alfred,Morris,DAL,RB,31,7,RB,average,68.0727762964428,95,1.02787630598635,67.5234662894237,6.7626,160.34,22,-99.2709358363405,376,-133.001566666667,605,-33.7159183416418,195,4.31156937274592,3.88577747973897,4.56151760269057
10870,Alfred,Morris,DAL,RB,31,7,RB,robust,50.091,117,2.391,34.7531192226365,6.7626,160.34,22,-116.320229277078,458,-133.001566666667,605,-33.7159183416418,195,4.31156937274592,3.88577747973897,4.56151760269057
10870,Alfred,Morris,DAL,RB,31,7,RB,weighted,44.9915186634576,96,0.538937593880974,24.9853799722817,0,55.4204448484849,22,-90.4414158302454,342,-133.638333333333,503,-131.042465234849,453,4.31156937274592,3.88577747973897,4.56151760269057
10932,Brandon,Bolden,NEP,RB,29,7,RB,average,40.9127225626316,133,0.635472893182431,25.7279698950929,3.1078,60.6775122004212,,-126.430989570152,491,-136.656366666667,625,-133.378406141221,457,0.930873015873016,1.16431746031746,1.06225396825397
