id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,tier
7391,Eli,Manning,NYG,QB,38,15,QB,robust,15.8161984848485,34,1.53648378569466,2.81160264,10.534,16.385,4
7391,Eli,Manning,NYG,QB,38,15,QB,weighted,15.3900650575731,31,5.57138527750911,2.48939733988803,9.79,15.98998595,4
7393,Larry,Fitzgerald,ARI,WR,36,15,WR,average,12.918,29,0.376159559346128,3.60221563432709,10.29,18.552,7
7393,Larry,Fitzgerald,ARI,WR,36,15,WR,robust,11.96675,34,0.25825,1.0481982,10.29,18.552,7
7393,Larry,Fitzgerald,ARI,WR,36,15,WR,weighted,11.5913095921295,38,0.467679883172782,1.32494955675592,10.02,13.1969165137615,7
7394,Philip,Rivers,LAC,QB,38,15,QB,average,19.6078505033326,17,0.310717991602623,1.63304001119604,15.88482,20.2216314093314,3
7394,Philip,Rivers,LAC,QB,38,15,QB,robust,19.8814841682127,16,0.404461383180102,0.679623840000002,15.88482,20.2216314093314,3
7394,Philip,Rivers,LAC,QB,38,15,QB,weighted,20.0179086181858,15,0.495507927087179,1.3766531479418,17.3052,20.3466098321652,3
7401,Ben,Roethlisberger,PIT,QB,37,15,QB,average,20.2910300521524,13,0.133398190956871,1.57217052001386,16.862,20.9766962711923,3
7401,Ben,Roethlisberger,PIT,QB,37,15,QB,robust,20.6554482258508,13,0.440774464260716,1.2031299,16.862,20.9766962711923,3
7401,Ben,Roethlisberger,PIT,QB,37,15,QB,weighted,20.7552582493496,11,0.262862754177082,1.16772114069126,18.3,20.9782231546775,3
7422,Ben,Watson,NEP,TE,39,15,TE,average,0,101,,,0,0,12
7422,Ben,Watson,NEP,TE,39,15,TE,robust,0,101,,0,0,0,12
7422,Ben,Watson,NEP,TE,39,15,TE,weighted,0,101,,,0,0,12
7480,Matt,Schaub,ATL,QB,38,15,QB,average,2.60546666666667,50,0.543659888416303,4.61765116658852,0.0108333333333333,8.754,8
7480,Matt,Schaub,ATL,QB,38,15,QB,robust,0.486,74,0.0863541666666667,0.2614318,0.0108333333333333,8.754,8
7480,Matt,Schaub,ATL,QB,38,15,QB,weighted,0.290662631001372,65,0.26358444170096,0.206589644561212,0,0.387046511627907,8
7813,Alex,Smith,WAS,QB,35,14,QB,average,11.02,43,3.26,7.79231672867575,0.551000000000001,10.469,7
7813,Alex,Smith,WAS,QB,35,14,QB,robust,11.02,43,3.26,8.169126,0.551000000000001,10.469,7
7813,Alex,Smith,WAS,QB,35,14,QB,weighted,0,67,0,,0,0,7
7836,Aaron,Rodgers,GBP,QB,36,14,QB,average,21.8251954877318,8,0.298810801565157,1.96134813128633,17.02474,22.217,3
7836,Aaron,Rodgers,GBP,QB,36,14,QB,robust,21.4425909754636,9,0.343055406241607,1.93746168,17.02474,22.217,3
7836,Aaron,Rodgers,GBP,QB,36,14,QB,weighted,21.2785973972556,10,0.562637158438378,1.76564955386834,16.55,21.105,3
7877,Frank,Gore,BUF,RB,36,14,RB,average,6.89810072955198,67,0.104568553472673,1.46554342807626,5.3036,8.9918,13
7877,Frank,Gore,BUF,RB,36,14,RB,robust,6.5638963080634,71,0.107282109904832,1.1949756,5.3036,8.9918,13
7877,Frank,Gore,BUF,RB,36,14,RB,weighted,6.35607308958598,59,0.958058612933876,1.14223015805133,5.27,7.68728853944403,13
7942,Darren,Sproles,PHI,RB,36,14,RB,average,9.37888031169497,46,0.0913941943493679,4.14596754896115,6.18014865455944,15.647,9
7942,Darren,Sproles,PHI,RB,36,14,RB,robust,8.32127855743914,53,0.129734718139842,1.1608758,6.18014865455944,15.647,9
7942,Darren,Sproles,PHI,RB,36,14,RB,weighted,7.89973521107421,44,0.0667986465799677,1.44258671374559,5.716,8.98249127906977,9
8042,Matt,Cassel,FA,QB,37,14,QB,average,0.66,71,0.00640000000000007,,0.66,0.66,10
8042,Matt,Cassel,FA,QB,37,14,QB,robust,0.66,72,0.12725,0,0.66,0.66,10
8042,Matt,Cassel,FA,QB,37,14,QB,weighted,,,,,0.66,0.66,10
8062,Ryan,Fitzpatrick,MIA,QB,37,14,QB,average,15.6521945457065,34,1.25626632668587,5.96483743313901,3.736,17.99904,4
8062,Ryan,Fitzpatrick,MIA,QB,37,14,QB,robust,16.448,31,0.474333731367691,4.71881928,3.736,17.99904,4
8062,Ryan,Fitzpatrick,MIA,QB,37,14,QB,weighted,17.4246813431218,27,0.872951153064577,2.85119021276498,11.24,18.0162612,4
8247,Vernon,Davis,WAS,TE,35,13,TE,average,8.18033333333333,18,0.082690476190475,4.07210518270926,5.1003,14.584,4
8247,Vernon,Davis,WAS,TE,35,13,TE,robust,6.9605,21,0.242625,1.6442034,5.1003,14.584,4
8247,Vernon,Davis,WAS,TE,35,13,TE,weighted,6.65673211723714,23,0.0763273237957396,1.5853789412807,4.86,8.54544036697248,4
8252,Jay,Cutler,FA,QB,36,13,QB,average,11.76,40,0.470000000000001,,11.76,11.76,5
8252,Jay,Cutler,FA,QB,36,13,QB,robust,11.76,40,0.470000000000001,0,11.76,11.76,5
8252,Jay,Cutler,FA,QB,36,13,QB,weighted,,,,,11.76,11.76,5
8269,Marcedes,Lewis,GBP,TE,35,13,TE,average,2.197,59,0.0893333333333333,1.52552961919709,0.328,4.16,10
8269,Marcedes,Lewis,GBP,TE,35,13,TE,robust,2.182,59,0.0875000000000004,1.6738554,0.328,4.16,10
8269,Marcedes,Lewis,GBP,TE,35,13,TE,weighted,2.57471428571429,52,0.00858710801393725,1.47963822148543,0.86,4.20970930232558,10
8416,Delanie,Walker,TEN,TE,35,13,TE,average,9.72925,13,0.150223214285715,2.51047906640489,6.017,12.1305,3
8416,Delanie,Walker,TEN,TE,35,13,TE,robust,9.95375,10,0.0815000000000001,1.667925,6.017,12.1305,3
8416,Delanie,Walker,TEN,TE,35,13,TE,weighted,10.7047771733093,5,0.206630153111043,1.33819505812401,9.02,12.151875,3
8658,Adrian,Peterson,WAS,RB,34,12,RB,average,12.526181955726,36,0.0213375467401722,4.19743965413527,10.244,19.0758821070246,6
8658,Adrian,Peterson,WAS,RB,34,12,RB,robust,11.1549533775695,42,0.461340605588132,0.785777999999999,10.244,19.0758821070246,6
8658,Adrian,Peterson,WAS,RB,34,12,RB,weighted,11.0124418679772,32,0.840270618305162,1.03753976605517,10.16,12.3416484157209,6
8670,Marshawn,Lynch,FA,RB,33,12,RB,average,15.4,12,0.16215508044889,,15.4,15.4,5
8670,Marshawn,Lynch,FA,RB,33,12,RB,robust,15.4,12,0.0987500000000008,0,15.4,15.4,5
8670,Marshawn,Lynch,FA,RB,33,12,RB,weighted,,,,,15.4,15.4,5
8673,Ted,Ginn Jr.,NOS,WR,34,12,WR,average,8.31716666666667,58,0.182466666666667,3.16516906943298,3.781,11.908,10
8673,Ted,Ginn Jr.,NOS,WR,34,12,WR,robust,8.511,58,0.345500000000001,1.11195,3.781,11.908,10
8673,Ted,Ginn Jr.,NOS,WR,34,12,WR,weighted,9.15721244151477,55,0.462629777762839,2.72441521121075,5.37,12.0167659574468,10
8687,Greg,Olsen,CAR,TE,34,12,TE,average,9.712625,14,0.84305357142857,2.44184935404647,7.971,13.60845,3
8687,Greg,Olsen,CAR,TE,34,12,TE,robust,9.13375,14,0.413124999999997,1.697577,7.971,13.60845,3
8687,Greg,Olsen,CAR,TE,34,12,TE,weighted,9.02400604651163,14,0.402005330709427,1.00498131979629,7.95,10.1876306990881,3
8712,Drew,Stanton,CLE,QB,35,12,QB,average,1.2528,59,0.0869999999999997,0.665596490375362,0.14464,1.6392,10
8712,Drew,Stanton,CLE,QB,35,12,QB,robust,1.2628,55,0.2148,0.0426988800000001,0.14464,1.6392,10
8712,Drew,Stanton,CLE,QB,35,12,QB,weighted,1.28349880814552,44,0.147446334054187,0.772986995749899,0,1.62366972477064,10
8944,Matt,Moore,KCC,QB,35,12,QB,average,0.9221,66,0.12895,0.451769534165375,0.10568,1.0472,10
8944,Matt,Moore,KCC,QB,35,12,QB,robust,0.9696,60,0.051725,0.1126776,0.10568,1.0472,10
8944,Matt,Moore,KCC,QB,35,12,QB,weighted,0.881391190377784,52,0.114213004635479,0.503305565973314,0,1.04373088685015,10
9054,Jamaal,Charles,FA,RB,33,11,RB,average,15.3,13,0.185779524551045,,15.3,15.3,5
9054,Jamaal,Charles,FA,RB,33,11,RB,robust,15.3,14,0.35575,0,15.3,15.3,5
9054,Jamaal,Charles,FA,RB,33,11,RB,weighted,,,,,15.3,15.3,5
9064,Joe,Flacco,DEN,QB,34,11,QB,average,14.6718564380412,35,1.23185643804116,1.59930226244146,11.266,15.1083,5
9064,Joe,Flacco,DEN,QB,34,11,QB,robust,14.4394293983077,35,0.999429398307653,1.8680686852788,11.266,15.1083,5
9064,Joe,Flacco,DEN,QB,34,11,QB,weighted,14.8662068553399,32,10.9532774370397,1.67405328759618,11.08,15.1454106382979,5
9073,Chad,Henne,KCC,QB,34,11,QB,average,9,44,2.76951333333333,6.36396103067893,0.45,8.55,8
9073,Chad,Henne,KCC,QB,34,11,QB,robust,9,44,4.01514285714286,6.6717,0.45,8.55,8
9073,Chad,Henne,KCC,QB,34,11,QB,weighted,0,67,0,,0,0,8
9075,DeSean,Jackson,PHI,WR,33,11,WR,average,13.7579004921865,21,0.132511206472255,2.79228195782351,11.2894,18.0152820671835,6
9075,DeSean,Jackson,PHI,WR,33,11,WR,robust,13.4141300479882,24,0.091630047988188,1.719816,11.2894,18.0152820671835,6
9075,DeSean,Jackson,PHI,WR,33,11,WR,weighted,13.1415628838685,28,0.453815999608729,1.57656436284559,11.242,15.0260550458716,6
9099,Matt,Ryan,ATL,QB,34,11,QB,average,22.0919603577341,5,0.0887366579722695,2.12806348389571,18.125,23.2941390016554,2
9099,Matt,Ryan,ATL,QB,34,11,QB,robust,22.2089089236974,5,0.270647947223438,1.8369414,18.125,23.2941390016554,2
9099,Matt,Ryan,ATL,QB,34,11,QB,weighted,22.4369617442997,5,0.243558594510088,2.18212320461415,18.02,23.2978210191283,2
9200,Matt,Slater,NEP,WR,34,11,WR,average,0,174,,0,0,0,19
9200,Matt,Slater,NEP,WR,34,11,WR,robust,0,174,,0,0,0,19
9200,Matt,Slater,NEP,WR,34,11,WR,weighted,0,175,,0,0,0,19
9207,Josh,Johnson,DET,QB,33,11,QB,average,0.774466666666667,69,0.0918666666666667,0.507848848904212,0.0520000000000001,0.96604,10
9207,Josh,Johnson,DET,QB,33,11,QB,robust,0.7778,65,0.02535,0.73477656,0.0520000000000001,0.96604,10
9207,Josh,Johnson,DET,QB,33,11,QB,weighted,0.75436485831985,54,0.0423250047467348,0.516667871173659,0,0.936062978723404,10
9308,Danny,Amendola,DET,WR,34,11,WR,average,9.28802380952381,55,0.575657142857143,1.94653383026881,6.28,10.6833,10
9308,Danny,Amendola,DET,WR,34,11,WR,robust,9.69,52,0.146000000000001,0.710165399999999,6.28,10.6833,10
9308,Danny,Amendola,DET,WR,34,11,WR,weighted,10.0982440698679,51,0.129441891117949,0.758431119641883,8.8,10.6840276595745,10
9427,Michael,Crabtree,ARI,WR,32,10,WR,average,2.6455,125,0.027133333333333,2.36182436547118,0.4293,4.596,15
9427,Michael,Crabtree,ARI,WR,32,10,WR,robust,2.6455,125,0.0940000000000003,2.994852,0.4293,4.596,15
9427,Michael,Crabtree,ARI,WR,32,10,WR,weighted,3.42366444232603,114,0.107526857898174,2.30429778344913,0.482,4.59902,15
9431,Matthew,Stafford,DET,QB,31,10,QB,average,18.6301531099442,21,0.282459175293962,1.7266482649391,14.452,18.777,4
9431,Matthew,Stafford,DET,QB,31,10,QB,robust,18.4290044429708,22,0.121208015275712,2.0786052,14.452,18.777,4
9431,Matthew,Stafford,DET,QB,31,10,QB,weighted,18.4661332267451,21,0.0898486991340448,1.60253075462833,14.9,18.5731192484085,4
9448,LeSean,McCoy,KCC,RB,31,10,RB,average,12.5096888179717,37,0.309688817971651,4.47905047364245,7.4182,18.951,6
9448,LeSean,McCoy,KCC,RB,31,10,RB,robust,12.0594554314504,37,0.115205431450386,2.74281,7.4182,18.951,6
9448,LeSean,McCoy,KCC,RB,31,10,RB,weighted,11.4362108619844,29,0.199928203948188,2.99279149437281,6.256,13.8051128764788,6
9474,Jared,Cook,NOS,TE,32,10,TE,average,10.473625,6,0.196267857142857,1.11774120918676,9.214,11.98745,3
9474,Jared,Cook,NOS,TE,32,10,TE,robust,10.748,6,0.537874999999998,0.948863999999999,9.214,11.98745,3
9474,Jared,Cook,NOS,TE,32,10,TE,weighted,10.3937325581395,8,0.132597441860463,1.28064794010643,9.2,12.0263510638298,3
9662,Julian,Edelman,NEP,WR,33,10,WR,average,17.119780952381,8,0.990974404761904,1.55218498836164,15.2764,18.979,4
9662,Julian,Edelman,NEP,WR,33,10,WR,robust,16.64175,9,0.396999999999998,2.505594,15.2764,18.979,4
9662,Julian,Edelman,NEP,WR,33,10,WR,weighted,17.2309447029586,10,1.03637056647686,1.66953412179295,15.142,18.93442525,4
9706,Chase,Daniel,CHI,QB,33,10,QB,average,0.7052,70,0.0458333333333334,0.365157324998418,0.0316,0.7984,10
9706,Chase,Daniel,CHI,QB,33,10,QB,robust,0.7319,67,0.02505,0.51238656,0.0316,0.7984,10
9706,Chase,Daniel,CHI,QB,33,10,QB,weighted,0.653421235311999,57,0.0876477415225929,0.350895315931942,0,0.70753488372093,10
